1.74465012550354,0168,07D0033703EA0B80000007AA251C0103E803EB07900B831451143704A80000003A00360BFF0BF70B810B7F01110100
1.8552711009979248,0165,03430B8007CE00000D0B9D03E919D00B830BA200000AFC0B0B0C000C010400
1.9967405796051025,0168,07D0034003EB0B80000007B4251C0103E803EC078E0B83144E144E04AF0000003A00360C000C020B810B7F01120100
2.1111347675323486,0165,03390B8007CB00000D0B9D03E819D00B830BA200000AFC0B100C000BF90400
2.2455966472625732,0168,07D0034603EA0B80000007BE251C0103E703EB078E0B83146D147704A80000003A00360C000BF20B810B7F01130100
2.360949993133545,0165,03450B8007D000000D0B9D03E719D10B830BA300000AFC0B0B0C000C040400
2.5024044513702393,0168,07D0034703EA0B8000000816251C0103E803EB078C0B831469146904AC0000003A00360C000C130B810B7F01150100
2.6018941402435303,0165,034D0B8007CA00000D0B9D03E819D20B830BA300000AFC0B0C0C000BFA0400
2.756267547607422,0168,07D0034603EB0B800000074B251C0103E803EC078D0B83143C143C04AF0000003A00360C000BFD0B810B7F01120100
2.853701591491699,0165,03500B8007DC00000D0B9D03E719D30B830BA300000B140B0D0C000C1D0400
2.9959795475006104,0168,07D0034603EB0B8000000742251C0103E803EC078C0B831441145704AD0000003B00360C000C110B810B7F01130100
3.1225407123565674,0165,03440B8007D600000D0B9D03E719D10B830BA300000B140B130C010C090400
3.249034881591797,0168,07D0034E03EB0B800000073A251C0103E703EC078C0B831465146504AE0000003A00360C000BF30B810B7F01140100
3.371962547302246,0165,034E0B8007C100000D0B9D03E819D10B830BA300000B140B0F0C010BF20400
3.5056660175323486,0168,07D0035003EB0B8000000742251C0103E703EC078B0B831452145604AA0000003B00360C010C160B810B7F01130100
3.6228904724121094,0165,03520B8007DB00000D0B9D03E719D30B830BA300000AFC0B0E0C010C0A0400
3.7554104328155518,0168,07D0034C03EA0B8000000740251C0103E603EB078C0B83143D144A04B30000003A00360C010C000B810B7F01130100
3.8724989891052246,0165,03570B8007CD00000D0B9D03E719D40B830BA300000AFC0B100C010BF70400
4.007663249969482,0168,07D0034503EA0B800000073F251C0103E703EB078D0B831446144604B10000003A00360C010C0E0B810B7F01140100
4.124475717544556,0165,03530B8007D800000D0B9E03E819D30B830BA300000B140B110C010C100400
4.260757923126221,0168,07D0035403EB0B8000000741251C0103E803EC078B0B831469146004B00000003A00360C010C060B810B7F01140100
